,unidad_academica,carrera,nro_inscripcion,regular,cnt_readmisiones,calidad,fecha_ingreso_alumno,anio_plan_estudios
1970,FCEQN,106,FCEQN-8657,S,0,A,12/21/2014,2012
1971,FCEQN,101,FCEQN-8510,S,0,A,12/14/2014,2007
1972,FCEQN,170,FCEQN-8604,S,0,A,12/17/2014,2005
1973,FCEQN,108,350,N,0,P,04/25/2010,2010
1974,FCEQN,108,FCEQN-1371,S,0,A,03/23/2015,2010
1975,FCEQN,108,FCEQN-5273,S,0,A,02/28/2015,2014
1976,FCEQN,108,FCEQN-7603,S,0,A,03/09/2015,2014
1977,FCEQN,108,FCEQN-8639,S,0,A,12/20/2014,2014
1978,FCEQN,104,FCEQN-8527,S,0,A,12/14/2014,2011
1979,FCEQN,102,FCEQN-8316,S,0,A,12/06/2014,2011
1980,FCEQN,102,FCEQN-8729,S,0,A,02/01/2015,2011
1981,FCEQN,104,FCEQN-8463,S,0,A,12/10/2014,2011
1982,FCEQN,102,FCEQN-8755,S,0,A,02/03/2015,2011
1983,FCEQN,102,FCEQN-8172,S,0,A,12/01/2014,2011
1984,FCEQN,102,FCEQN-7922,S,0,A,03/28/2015,2011
1985,FCEQN,102,FCEQN-8259,X,0,A,12/03/2014,2011
1986,FCEQN,104,FCEQN-8651,S,0,A,12/21/2014,2011
1987,FCEQN,104,FCEQN-8557,S,0,A,12/15/2014,2011
1988,FCEQN,102,FCEQN-8582,S,0,A,12/16/2014,2011
1989,FCEQN,143,FCEQN-7568,S,0,A,02/04/2015,2008
1990,FCEQN,172,FCEQN-8179,S,0,A,12/01/2014,2005
1991,FCEQN,101,FCEQN-8187,S,0,A,12/01/2014,2007
1992,FCEQN,101,FCEQN-8865,S,0,A,03/10/2015,2007
1993,FCEQN,101,FCEQN-8543,S,0,A,12/15/2014,2007
1994,FCEQN,106,FCEQN-8654,S,0,A,12/21/2014,2012
1995,FCEQN,143,FCEQN-8888,S,0,A,04/13/2015,2008
1996,FCEQN,106,FCEQN-8825,S,0,A,02/07/2015,2012
1997,FCEQN,106,FCEQN-8563,S,0,A,12/15/2014,2012
1998,FCEQN,101,FCEQN-8719,S,0,A,02/01/2015,2007
1999,FCEQN,170,FCEQN-8542,S,0,A,04/13/2015,2005
2000,FCEQN,172,FCEQN-8548,S,0,A,12/15/2014,2005
2001,FCEQN,143,FCEQN-8434,S,0,A,12/09/2014,2008
2002,FCEQN,172,FCEQN-8695,S,0,A,04/15/2015,2005
2003,FCEQN,101,FCEQN-8311,S,0,A,12/06/2014,2007
2004,FCEQN,143,FCEQN-8095,S,0,A,02/02/2015,2008
2005,FCEQN,101,FCEQN-7990,S,0,A,02/17/2015,2007
2006,FCEQN,172,FCEQN-8260,S,0,A,12/03/2014,2005
2007,FCEQN,170,FCEQN-6248,S,0,A,04/15/2015,2005
2008,FCEQN,170,FCEQN-6224,S,0,A,04/15/2015,2005
2009,FCEQN,147,FCEQN-8789,S,0,,02/04/1950,2000
2010,FCEQN,101,FCEQN-8424,S,0,,12/09/2014,2007
2011,FCEQN,172,FCEQN-6209,S,0,A,04/15/2015,2005
2012,FCEQN,147,FCEQN-8736,S,0,A,02/02/2015,2000
2013,FCEQN,106,FCEQN-8288,S,0,A,12/03/2014,2012
2014,FCEQN,101,FCEQN-8722,S,0,A,02/01/2015,2007
2015,FCEQN,143,FCEQN-8889,S,0,A,04/25/2015,2008
2016,FCEQN,101,FCEQN-720,N,0,A,02/05/2006,2007
2017,FCEQN,101,FCEQN-1652,N,0,P,03/11/2006,2007
2018,FCEQN,101,FCEQN-3240,N,0,A,03/24/2007,2007
2019,FCEQN,101,FCEQN-5208,N,0,A,03/29/2011,2007
2020,FCEQN,101,FCEQN-5422,N,0,P,04/17/2011,2007
2021,FCEQN,101,FCEQN-5436,N,0,P,04/20/2011,2007
2022,FCEQN,101,FCEQN-5479,N,0,A,06/07/2011,2007
2023,FCEQN,101,FCEQN-5924,N,0,A,12/04/2011,2007
2024,FCEQN,101,FCEQN-5962,N,0,P,12/06/2011,2007
2025,FCEQN,101,FCEQN-5983,N,0,A,12/07/2011,2007
2026,FCEQN,101,FCEQN-6062,N,0,A,12/11/2011,2007
2027,FCEQN,101,FCEQN-6162,N,0,A,12/13/2011,2007
2028,FCEQN,101,FCEQN-6192,N,0,P,12/14/2011,2007
2029,FCEQN,101,FCEQN-6315,N,0,P,01/30/2012,2007
2030,FCEQN,101,FCEQN-6393,N,0,A,02/11/2012,2007
2031,FCEQN,101,FCEQN-6425,N,0,P,02/28/2012,2007
2032,FCEQN,101,FCEQN-6451,N,0,A,04/07/2012,2007
2033,FCEQN,101,FCEQN-6526,N,0,A,11/24/2012,2007
2034,FCEQN,101,FCEQN-6541,N,0,A,11/24/2012,2007
2035,FCEQN,101,FCEQN-6774,N,0,P,12/05/2012,2007
2036,FCEQN,101,FCEQN-6907,N,0,P,12/12/2012,2007
2037,FCEQN,101,FCEQN-7001,N,0,P,12/15/2012,2007
2038,FCEQN,101,FCEQN-7139,N,0,A,02/03/2013,2007
2039,FCEQN,101,FCEQN-6222,N,0,A,04/07/2013,2007
2040,FCEQN,101,FCEQN-6751,N,0,A,04/13/2013,2007
2041,FCEQN,101,FCEQN-7260,N,0,A,04/14/2013,2007
2042,FCEQN,102,FCEQN-1755,N,0,P,12/26/2005,2011
2043,FCEQN,102,FCEQN-3400,N,0,P,12/04/2007,2011
2044,FCEQN,102,FCEQN-5448,N,0,A,12/13/2010,2011
2045,FCEQN,102,FCEQN-5607,N,0,A,05/11/2011,2011
2046,FCEQN,102,FCEQN-5721,N,0,A,02/02/2011,2011
2047,FCEQN,102,FCEQN-6182,N,0,P,12/14/2011,2011
2048,FCEQN,102,FCEQN-6429,N,0,A,03/13/2012,2011
2049,FCEQN,102,FCEQN-6523,N,0,A,11/24/2012,2011
2050,FCEQN,102,FCEQN-6875,N,0,A,12/11/2012,2011
2051,FCEQN,102,FCEQN-6959,N,0,P,12/12/2012,2011
2052,FCEQN,104,1439,N,1,P,04/26/2004,2011
2053,FCEQN,104,FCEQN-5176,N,0,P,12/01/2010,2011
2054,FCEQN,104,FCEQN-6036,N,0,A,12/11/2011,2011
2055,FCEQN,104,FCEQN-6136,N,0,P,12/13/2011,2011
2056,FCEQN,104,FCEQN-6163,N,0,P,12/13/2011,2011
2057,FCEQN,104,FCEQN-6213,N,0,P,12/14/2011,2011
2058,FCEQN,104,FCEQN-6247,N,0,A,12/14/2011,2011
2059,FCEQN,104,FCEQN-6386,N,0,A,12/01/2012,2011
2060,FCEQN,104,FCEQN-6887,N,0,A,12/11/2012,2011
2061,FCEQN,104,FCEQN-7128,D,0,A,02/03/2013,2011
2062,FCEQN,104,FCEQN-7168,D,0,P,02/05/2013,2011
2063,FCEQN,104,FCEQN-6154,D,0,P,02/09/2013,2011
2064,FCEQN,104,FCEQN-7216,N,0,A,02/12/2013,2011
2065,FCEQN,105,FCEQN-4700,N,0,P,03/11/2013,2008
2066,FCEQN,106,FCEQN-4593,N,1,A,05/18/2009,2012
2067,FCEQN,106,FCEQN-5453,N,0,A,04/13/2011,2012
2068,FCEQN,106,FCEQN-4656,N,1,P,04/13/2011,2012
2069,FCEQN,106,FCEQN-6424,N,0,A,02/28/2012,2012
2070,FCEQN,106,FCEQN-6449,N,0,P,04/07/2012,2012
2071,FCEQN,106,FCEQN-6483,N,0,A,04/21/2012,2012
2072,FCEQN,106,FCEQN-6485,N,0,A,04/21/2012,2012
2073,FCEQN,106,FCEQN-6576,N,0,P,11/26/2012,2012
2074,FCEQN,106,FCEQN-6804,N,0,A,12/09/2012,2012
2075,FCEQN,106,FCEQN-6854,N,0,A,12/10/2012,2012
2076,FCEQN,106,FCEQN-6956,N,0,A,12/12/2012,2012
2077,FCEQN,106,FCEQN-7053,N,0,A,12/18/2012,2012
2078,FCEQN,106,FCEQN-7136,N,0,P,02/03/2013,2012
2079,FCEQN,106,FCEQN-7251,N,0,A,04/03/2013,2012
2080,FCEQN,143,FCEQN-2647,N,1,P,03/06/2011,2008
2081,FCEQN,143,FCEQN-6957,N,0,P,12/12/2012,2008
2082,FCEQN,143,FCEQN-6994,N,0,P,12/15/2012,2008
2083,FCEQN,143,FCEQN-7129,N,0,A,02/03/2013,2008
2084,FCEQN,143,FCEQN-6658,N,0,P,03/05/2013,2008
2085,FCEQN,143,FCEQN-3786,N,0,A,03/11/2013,2008
2086,FCEQN,143,FCEQN-1524,N,0,P,03/16/2013,2008
2087,FCEQN,143,FCEQN-4966,N,0,A,03/25/2013,2008
2088,FCEQN,143,FCEQN-6270,N,0,A,03/25/2013,2008
2089,FCEQN,143,FCEQN-692,N,0,A,03/26/2013,2008
2090,FCEQN,143,6984,N,0,P,04/13/2013,2008
2091,FCEQN,147,FCEQN-6560,N,0,P,11/25/2012,2000
2092,FCEQN,147,FCEQN-7105,N,0,P,12/22/2012,2000
2093,FCEQN,147,FCEQN-7116,N,0,P,02/02/2013,2000
2094,FCEQN,147,FCEQN-3296,N,0,P,12/01/2007,2000
2095,FCEQN,147,FCEQN-5326,N,0,A,12/11/2010,2000
2096,FCEQN,147,FCEQN-5362,N,0,P,12/04/2012,2000
2097,FCEQN,147,FCEQN-6981,N,0,A,12/15/2012,2000
2098,FCEQN,147,FCEQN-7176,N,0,A,02/06/2013,2000
2099,FCEQN,147,FCEQN-6365,N,0,A,04/15/2013,2000
2100,FCEQN,147,FCEQN-6517,N,0,P,11/24/2012,2000
2101,FCEQN,147,FCEQN-6519,N,0,A,11/24/2012,2000
2102,FCEQN,147,FCEQN-6522,N,5,A,11/24/2012,2000
2103,FCEQN,147,FCEQN-7189,N,5,A,02/06/2013,2000
2104,FCEQN,147,FCEQN-1777,N,5,A,12/26/2005,2000
2105,FCEQN,147,FCEQN-5540,N,0,P,12/14/2010,2000
2106,FCEQN,147,FCEQN-6589,N,0,P,11/26/2012,2000
2107,FCEQN,147,FCEQN-6691,N,0,A,12/02/2012,2000
2108,FCEQN,147,FCEQN-5836,N,0,P,12/03/2012,2000
2109,FCEQN,147,FCEQN-5943,N,0,P,12/05/2011,2000
2110,FCEQN,147,FCEQN-6333,N,0,P,02/04/2012,2000
2111,FCEQN,147,FCEQN-6599,N,0,A,11/27/2012,2000
2112,FCEQN,147,FCEQN-7117,N,0,A,02/02/2013,2000
2113,FCEQN,147,FCEQN-6004,N,0,P,12/07/2011,2000
2114,FCEQN,147,FCEQN-7037,N,0,P,12/17/2012,2000
2115,FCEQN,147,FCEQN-7201,N,0,P,02/09/2013,2000
2116,FCEQN,147,FCEQN-6665,N,0,A,12/02/2012,2000
2117,FCEQN,147,FCEQN-6278,N,0,A,04/17/2013,2000
2118,FCEQN,147,FCEQN-5474,N,0,A,12/13/2010,2000
2119,FCEQN,147,FCEQN-6823,N,0,P,12/09/2012,2000
2120,FCEQN,147,FCEQN-7223,N,0,P,02/27/2013,2000
2121,FCEQN,147,FCEQN-778,N,0,A,03/09/2013,2000
2122,FCEQN,170,FCEQN-2395,N,0,P,02/28/2011,2005
2123,FCEQN,170,FCEQN-2313,N,0,A,03/07/2012,2005
2124,FCEQN,170,FCEQN-6458,N,0,A,04/09/2012,2005
2125,FCEQN,170,FCEQN-2127,N,0,P,12/01/2012,2005
2126,FCEQN,170,FCEQN-6951,N,0,A,12/12/2012,2005
2127,FCEQN,170,FCEQN-7011,N,0,A,12/16/2012,2005
2128,FCEQN,170,FCEQN-7172,N,0,A,02/06/2013,2005
2129,FCEQN,170,FCEQN-4904,N,0,P,03/09/2013,2005
2130,FCEQN,170,FCEQN-4980,N,0,P,03/10/2013,2005
2131,FCEQN,170,1041,N,0,A,03/30/2013,2005
2132,FCEQN,170,FCEQN-4802,N,0,A,04/03/2013,2005
2133,FCEQN,170,FCEQN-6554,N,0,A,04/13/2013,2005
2134,FCEQN,170,FCEQN-7264,N,0,P,04/17/2013,2005
2135,FCEQN,172,FCEQN-6103,N,0,A,12/12/2011,2005
2136,FCEQN,172,FCEQN-6377,N,0,A,02/07/2012,2005
2137,FCEQN,172,FCEQN-7242,N,0,A,03/25/2013,2005
2138,FCEQN,172,FCEQN-7133,N,0,A,04/07/2013,2005
2139,FCEQN,172,FCEQN-6026,N,0,A,12/11/2011,2005
2140,FCEQN,172,FCEQN-6669,N,0,A,12/02/2012,2005
2141,FCEQN,172,FCEQN-7039,N,0,A,12/17/2012,2005
2142,FCEQN,172,FCEQN-5571,N,0,A,12/14/2010,2005
2143,FCEQN,172,FCEQN-5899,N,0,A,12/03/2011,2005
2144,FCEQN,172,FCEQN-6421,N,0,A,02/27/2012,2005
2145,FCEQN,172,FCEQN-6614,N,0,A,04/14/2013,2005
2146,FCEQN,172,FCEQN-5727,N,0,A,04/18/2011,2005
2147,FCEQN,172,FCEQN-6171,N,0,A,12/13/2011,2005
2148,FCEQN,172,FCEQN-6139,N,0,A,12/13/2011,2005
2149,FCEQN,172,FCEQN-7266,N,0,P,04/24/2013,2005
2150,FCEQN,172,FCEQN-6692,N,0,A,12/02/2012,2005
2151,FCEQN,172,FCEQN-6910,N,0,A,04/29/2013,2005
2152,FCEQN,172,FCEQN-6280,N,0,A,04/14/2012,2005
2153,FCEQN,172,FCEQN-6843,N,0,A,04/24/2013,2005
2154,FCEQN,172,FCEQN-5786,N,0,P,04/13/2011,2005
2155,FCEQN,172,FCEQN-6409,N,0,P,02/13/2012,2005
2156,FCEQN,172,FCEQN-7086,N,0,P,12/19/2012,2005
2157,FCEQN,172,FCEQN-5865,N,0,P,11/30/2011,2005
2158,FCEQN,172,FCEQN-7169,N,0,P,02/05/2013,2005
2159,FCEQN,172,FCEQN-7019,N,0,P,04/13/2013,2005
2160,FCEQN,SAC,FCEQN-4620,N,0,P,12/05/2009,2009
2161,FCEQN,SAC,FCEQN-4707,N,0,P,12/16/2009,2009
2162,FCEQN,SAC,FCEQN-4710,N,0,A,12/16/2009,2009
2163,FCEQN,SAC,FCEQN-4711,N,0,A,12/16/2009,2009
2164,FCEQN,SAC,FCEQN-5200,N,0,P,12/04/2010,2009
2165,FCEQN,SAC,FCEQN-5202,N,0,P,12/04/2010,2009
2166,FCEQN,SAC,FCEQN-5212,N,0,A,12/04/2010,2009
2167,FCEQN,SAC,FCEQN-5217,N,0,P,12/04/2010,2009
2168,FCEQN,SAC,FCEQN-5247,N,0,A,12/05/2010,2009
2169,FCEQN,SAC,FCEQN-5253,N,0,P,12/05/2010,2009
2170,FCEQN,SAC,FCEQN-5274,N,0,P,12/06/2010,2009
2171,FCEQN,SAC,FCEQN-5276,N,0,A,12/06/2010,2009
2172,FCEQN,SAC,FCEQN-5295,N,0,A,12/07/2010,2009
2173,FCEQN,SAC,FCEQN-5297,N,0,P,12/07/2010,2009
2174,FCEQN,SAC,FCEQN-5298,N,0,A,12/07/2010,2009
2175,FCEQN,SAC,FCEQN-5300,N,0,A,12/07/2010,2009
2176,FCEQN,SAC,FCEQN-5301,N,0,P,12/07/2010,2009
2177,FCEQN,SAC,FCEQN-5302,N,0,A,12/07/2010,2009
2178,FCEQN,SAC,FCEQN-5304,N,0,A,12/07/2010,2009
2179,FCEQN,SAC,FCEQN-5307,N,0,P,12/07/2010,2009
2180,FCEQN,SAC,FCEQN-5308,N,0,A,12/07/2010,2009
2181,FCEQN,SAC,FCEQN-5313,N,0,P,12/07/2010,2009
2182,FCEQN,SAC,FCEQN-5323,N,0,A,12/11/2010,2009
2183,FCEQN,SAC,FCEQN-5322,N,0,P,12/11/2010,2009
2184,FCEQN,SAC,FCEQN-5347,N,0,A,12/11/2010,2009
2185,FCEQN,SAC,FCEQN-5356,N,0,A,12/11/2010,2009
2186,FCEQN,SAC,FCEQN-5368,N,0,A,12/12/2010,2009
2187,FCEQN,SAC,FCEQN-5369,N,0,P,12/12/2010,2009
2188,FCEQN,SAC,FCEQN-5370,N,0,P,12/12/2022,2009
2189,FCEQN,SAC,FCEQN-5371,N,0,P,12/12/2023,2009
2190,FCEQN,SAC,FCEQN-5372,N,0,P,12/12/2010,2009
2191,FCEQN,SAC,FCEQN-5373,N,0,A,12/12/2010,2009
2192,FCEQN,SAC,FCEQN-5374,N,0,P,12/12/2010,2009
2193,FCEQN,SAC,FCEQN-5375,N,0,P,12/12/2099,2009
2194,FCEQN,SAC,FCEQN-5376,N,0,P,12/12/2010,2009
2195,FCEQN,SAC,FCEQN-5377,N,0,P,12/12/2010,2009
2196,FCEQN,SAC,FCEQN-5378,N,0,A,12/12/2010,2009
2197,FCEQN,SAC,FCEQN-5379,N,0,P,12/12/2010,2009
2198,FCEQN,SAC,FCEQN-5380,N,0,P,12/12/2010,2009
2199,FCEQN,SAC,FCEQN-5382,N,0,A,12/12/2010,2009
2200,FCEQN,SAC,FCEQN-5384,N,0,A,12/12/2010,2009
2201,FCEQN,SAC,FCEQN-5386,N,0,P,12/12/2010,2009
2202,FCEQN,SAC,FCEQN-5387,N,0,P,12/12/2010,2009
2203,FCEQN,SAC,FCEQN-5390,N,0,P,12/12/2010,2009
2204,FCEQN,SAC,FCEQN-5399,N,0,P,12/12/2010,2009
2205,FCEQN,SAC,FCEQN-5414,N,0,A,12/12/2010,2009
2206,FCEQN,SAC,FCEQN-5446,N,0,A,12/13/2010,2009
2207,FCEQN,SAC,FCEQN-5462,N,0,A,12/13/2010,2009
2208,FCEQN,SAC,FCEQN-5470,N,0,A,12/13/2010,2009
2209,FCEQN,SAC,FCEQN-5477,N,0,A,12/13/2010,2009
2210,FCEQN,SAC,FCEQN-5484,N,0,P,12/13/2010,2009
2211,FCEQN,SAC,FCEQN-5490,N,0,P,12/13/2010,2009
2212,FCEQN,SAC,FCEQN-5493,N,0,A,12/13/2010,2009
2213,FCEQN,SAC,FCEQN-5495,N,0,A,12/13/2010,2009
2214,FCEQN,SAC,FCEQN-5508,N,0,A,12/14/2010,2009
2215,FCEQN,SAC,FCEQN-5532,N,0,A,12/14/2010,2009
2216,FCEQN,SAC,FCEQN-5206,N,0,A,12/14/2010,2009
2217,FCEQN,SAC,FCEQN-5460,N,0,A,12/14/2010,1999
2218,FCEQN,SAC,FCEQN-5514,N,0,A,12/14/2010,2009
2219,FCEQN,SAC,FCEQN-5552,N,0,A,12/14/2010,2009
2220,FCEQN,SAC,FCEQN-5563,N,0,P,12/27/2010,2009
2221,FCEQN,SAC,FCEQN-5574,N,0,P,12/15/2010,2009
2222,FCEQN,SAC,FCEQN-5575,N,0,P,12/15/2010,2009
2223,FCEQN,SAC,FCEQN-5586,N,0,P,12/15/2010,2009
2224,FCEQN,SAC,FCEQN-5615,N,0,P,12/27/2010,2009
2225,FCEQN,SAC,FCEQN-5620,N,0,P,12/18/2010,2009
2226,FCEQN,SAC,FCEQN-5626,N,0,P,12/19/2010,2009
2227,FCEQN,SAC,FCEQN-5643,N,0,A,01/30/2011,2009
2228,FCEQN,SAC,FCEQN-5649,N,0,P,01/30/2011,2009
2229,FCEQN,SAC,FCEQN-5685,N,0,A,02/01/2011,2009
2230,FCEQN,SAC,FCEQN-5698,N,0,A,02/01/2011,2009
2231,FCEQN,SAC,FCEQN-5710,N,0,P,02/01/2011,2009
2232,FCEQN,SAC,FCEQN-5714,N,0,P,02/02/2011,2009
2233,FCEQN,SAC,FCEQN-5715,N,0,P,02/02/2011,2009
2234,FCEQN,SAC,FCEQN-5716,N,0,P,02/02/2011,2009
2235,FCEQN,SAC,FCEQN-5750,N,0,A,02/08/2011,2009
2236,FCEQN,SAC,FCEQN-5760,N,0,P,02/13/2011,2009
2237,FCEQN,SAC,FCEQN-5761,N,0,P,02/15/2011,2009
2238,FCEQN,SAC,FCEQN-5764,N,0,P,02/21/2011,2009
2239,FCEQN,SAC,FCEQN-5769,N,0,A,03/08/2011,2009
2240,FCEQN,SAC,FCEQN-6258,N,0,P,12/17/2011,2009
2241,FCEQN,114,6068,S,0,A,05/03/2015,2005
2242,FCEQN,114,1822,S,0,A,05/03/2015,2005
2243,FCEQN,114,60,S,0,A,05/03/2015,2005
2244,FCEQN,114,FCEQN-8890,S,0,A,05/03/2015,2099
2245,FCEQN,114,FCEQN-8891,S,0,A,05/03/2015,2005
2246,FCEQN,111,FCEQN-8892,S,0,A,,2014
2247,FCEQN,111,FCEQN-8894,S,0,A,,2014
2248,FCEQN,111,FCEQN-8895,S,0,A,05/04/2015,2014
2249,FCEQN,111,4305,S,0,A,05/04/2015,2014
2250,FCEQN,111,FCEQN-8896,S,0,A,05/04/2015,2014
2251,FCEQN,111,4171,S,0,A,05/04/2015,2014
2252,FCEQN,111,4319,S,0,A,05/04/2015,2014
2253,FCEQN,111,6960,S,0,A,05/04/2015,2014
2254,FCEQN,111,FCEQN-3404,S,0,A,05/04/2015,2014
2255,FCEQN,111,5853,S,0,A,05/04/2015,2014
2256,FCEQN,111,5849,S,0,A,05/04/2015,2014
2257,FCEQN,111,6816,S,0,A,05/04/2015,2014
2258,FCEQN,111,FCEQN-3459,S,0,A,05/05/2015,2014
2259,FCEQN,111,FCEQN-2505,S,0,A,05/05/2015,2014
2260,FCEQN,111,FCEQN-8897,S,0,A,05/05/2015,2014
2261,FCEQN,111,FCEQN-8898,S,0,A,05/05/2015,2014
2262,FCEQN,111,FCEQN-8899,S,0,A,05/05/2015,2014
2263,FCEQN,111,FCEQN-8900,S,0,A,05/05/2015,2014
2264,FCEQN,111,FCEQN-8901,S,0,A,05/05/2015,2014
2265,FCEQN,111,FCEQN-8902,S,0,A,05/05/2015,2014
2266,FCEQN,111,FCEQN-8903,S,0,A,05/05/2015,2014
2267,FCEQN,111,FCEQN-8904,S,0,A,05/05/2015,2014
2268,FCEQN,111,4941,S,0,A,05/05/2015,2014
2269,FCEQN,111,FCEQN-8905,S,0,A,05/05/2015,2014
2270,FCEQN,111,FCEQN-8906,S,0,A,05/05/2015,2014
2271,FCEQN,111,FCEQN-8907,S,0,A,05/05/2015,2014
2272,FCEQN,111,128,S,0,A,05/05/2015,2014
2273,FCEQN,101,FCEQN-6112,S,0,P,03/23/2013,2007
2274,FCEQN,101,FCEQN-3866,S,0,A,03/12/2013,2007
2275,FCEQN,170,FCEQN-4392,S,0,P,03/13/2011,2005
2276,FCEQN,147,FCEQN-1834,S,0,E,02/04/2006,2000
2277,FCEQN,143,FCEQN-6057,S,1,A,03/26/2013,2008
2278,FCEQN,172,FCEQN-6070,S,0,A,02/10/2015,2005
2279,FCEQN,104,FCEQN-7412,S,0,A,12/06/2014,2011
2280,FCEQN,147,FCEQN-8173,S,0,A,12/01/2014,2000
2281,FCEQN,104,FCEQN-8698,X,0,A,02/01/2015,2011
2282,FCEQN,143,FCEQN-8427,S,0,A,12/09/2014,2008
2283,FCEQN,147,FCEQN-8359,S,0,A,12/06/2014,2000
2284,FCEQN,143,FCEQN-8790,S,0,A,02/04/2015,2008
2285,FCEQN,172,FCEQN-8385,S,0,A,12/07/2014,2005
2286,FCEQN,147,FCEQN-8474,S,0,A,12/10/2014,2000
2287,FCEQN,143,FCEQN-8761,S,0,A,02/03/2015,2008
2288,FCEQN,143,FCEQN-8437,S,0,A,12/09/2014,2008
2289,FCEQN,143,FCEQN-8465,S,0,A,12/10/2014,2008
2290,FCEQN,147,FCEQN-8781,S,0,A,02/04/2015,2000
2291,FCEQN,172,FCEQN-8365,S,0,A,06/06/2015,2005
2292,FCEQN,172,FCEQN-8684,S,0,A,06/06/2015,2005
2293,FCEQN,172,FCEQN-8457,S,0,A,06/06/2015,2005
2294,FCEQN,143,FCEQN-8436,S,0,A,12/09/2014,2008
2295,FCEQN,172,FCEQN-8601,S,0,A,12/17/2014,2005
2296,FCEQN,172,FCEQN-8524,S,0,A,12/14/2014,2005
2297,FCEQN,170,FCEQN-8243,S,0,A,06/06/2015,2005
2298,FCEQN,104,FCEQN-8207,S,0,A,12/01/2014,2011
2299,FCEQN,106,FCEQN-8167,S,0,A,12/01/2014,2012
2300,FCEQN,104,FCEQN-8323,S,0,A,12/06/2014,2011
2301,FCEQN,102,FCEQN-8701,S,0,A,02/01/2015,2011
2302,FCEQN,101,FCEQN-8281,S,0,A,06/07/2015,2007
2303,FCEQN,170,FCEQN-8622,D,0,A,06/07/2015,2005
2304,FCEQN,101,FCEQN-8272,S,0,A,12/03/2014,2007
2305,FCEQN,102,FCEQN-8306,S,0,A,12/06/2014,2011
2306,FCEQN,101,FCEQN-8821,S,0,A,02/07/2015,2007
2307,FCEQN,101,FCEQN-8637,S,0,A,12/20/2014,2007
2308,FCEQN,143,FCEQN-8504,S,0,A,06/07/2015,2008
2309,FCEQN,106,FCEQN-8422,S,0,A,12/09/2014,2012
2310,FCEQN,147,FCEQN-8364,S,0,A,12/06/2014,2000
2311,FCEQN,101,FCEQN-8177,S,0,,12/01/2014,2007
2312,FCEQN,102,FCEQN-8834,S,0,A,02/09/2015,2011
2313,FCEQN,104,FCEQN-7369,S,0,A,06/08/1980,2011
2314,FCEQN,172,FCEQN-8659,S,0,A,06/08/2015,2005
2315,FCEQN,102,FCEQN-8819,S,-1,A,02/07/2015,2011
