,unidad_academica,nro_inscripcion,sexo,nacionalidad,fecha_nac_alumno,fecha_egr_sec
2369,FCEQN,FCEQN-7377,1,1.0,1995,2011
2370,FCEQN,FCEQN-7378,1,1.0,1995,2011
2371,FCEQN,FCEQN-7379,1,1.0,1995,2011
2372,FCEQN,FCEQN-7380,1,1.0,1995,2011
2373,FCEQN,FCEQN-7381,1,1.0,1995,2011
2374,FCEQN,FCEQN-7382,1,1.0,1995,2011
2375,FCEQN,FCEQN-7383,1,1.0,1995,2011
2376,FCEQN,FCEQN-7384,1,1.0,1995,2011
2377,FCEQN,FCEQN-7386,1,1.0,1995,2011
2378,FCEQN,FCEQN-7387,1,1.0,1995,2011
2379,FCEQN,FCEQN-7389,1,1.0,1996,2011
2380,FCEQN,FCEQN-7391,1,1.0,1995,2011
2381,FCEQN,FCEQN-7392,1,1.0,1995,2011
2382,FCEQN,FCEQN-7393,1,1.0,1995,2011
2383,FCEQN,FCEQN-7394,1,1.0,1995,2011
2384,FCEQN,FCEQN-7395,1,1.0,1995,2011
2385,FCEQN,FCEQN-7396,1,1.0,1996,2011
2386,FCEQN,FCEQN-7398,2,1.0,1997,2011
2387,FCEQN,FCEQN-7399,2,1.0,1996,2011
2388,FCEQN,FCEQN-7400,2,1.0,1996,2011
2389,FCEQN,FCEQN-7401,1,1.0,1996,2011
2390,FCEQN,FCEQN-7402,1,1.0,1995,2011
2391,FCEQN,FCEQN-7403,2,1.0,1995,2011
2392,FCEQN,FCEQN-7404,2,1.0,1994,2011
2393,FCEQN,FCEQN-7405,2,1.0,1991,2011
2394,FCEQN,FCEQN-7407,2,1.0,1995,2011
2395,FCEQN,FCEQN-7408,2,1.0,1993,2011
2396,FCEQN,FCEQN-7409,2,1.0,1996,2011
2397,FCEQN,FCEQN-7410,2,1.0,1994,2011
2398,FCEQN,FCEQN-7411,1,1.0,1990,2011
2399,FCEQN,FCEQN-7413,2,1.0,1996,2011
2400,FCEQN,FCEQN-7414,2,1.0,1990,2011
2401,FCEQN,FCEQN-7415,1,1.0,1996,2011
2402,FCEQN,FCEQN-7416,2,1.0,1993,2011
2403,FCEQN,FCEQN-7417,1,1.0,1994,2011
2404,FCEQN,FCEQN-7418,2,1.0,1993,2011
2405,FCEQN,FCEQN-7420,2,1.0,1985,2011
2406,FCEQN,FCEQN-7422,1,1.0,1995,2011
2407,FCEQN,FCEQN-7421,2,1.0,1996,2011
2408,FCEQN,FCEQN-7424,1,1.0,1995,2011
2409,FCEQN,FCEQN-7425,1,1.0,1991,2011
2410,FCEQN,FCEQN-7426,1,1.0,1994,2011
2411,FCEQN,FCEQN-7427,1,1.0,1992,2011
2412,FCEQN,FCEQN-7428,1,1.0,1995,2011
2413,FCEQN,FCEQN-7429,1,1.0,1996,2011
2414,FCEQN,FCEQN-7430,1,1.0,1995,2011
2415,FCEQN,FCEQN-7431,1,1.0,1996,2011
2416,FCEQN,FCEQN-7432,2,1.0,1995,2011
2417,FCEQN,FCEQN-7433,2,1.0,1989,2011
2418,FCEQN,FCEQN-7435,2,1.0,1995,2011
2419,FCEQN,FCEQN-7436,1,1.0,1996,2011
2420,FCEQN,FCEQN-7440,2,1.0,1995,2011
2421,FCEQN,FCEQN-7441,2,1.0,1994,2011
2422,FCEQN,FCEQN-7442,2,1.0,1995,2011
2423,FCEQN,FCEQN-7443,2,1.0,1996,2011
2424,FCEQN,FCEQN-7444,2,1.0,1996,2011
2425,FCEQN,FCEQN-7445,1,1.0,1996,2011
2426,FCEQN,FCEQN-7446,1,1.0,1983,2011
2427,FCEQN,FCEQN-7447,2,1.0,1996,2011
2428,FCEQN,FCEQN-7448,1,1.0,1995,2011
2429,FCEQN,FCEQN-7449,2,1.0,1993,2011
2430,FCEQN,FCEQN-7450,1,1.0,1988,2011
2431,FCEQN,FCEQN-7451,2,1.0,1995,2011
2432,FCEQN,FCEQN-7452,2,1.0,1995,2011
2433,FCEQN,FCEQN-7453,1,1.0,1996,2011
2434,FCEQN,FCEQN-7455,1,1.0,1989,2011
2435,FCEQN,FCEQN-7456,1,1.0,1996,2011
2436,FCEQN,FCEQN-7459,1,1.0,1995,2011
2437,FCEQN,FCEQN-7458,1,1.0,1995,2011
2438,FCEQN,FCEQN-7460,1,1.0,1995,2011
2439,FCEQN,FCEQN-7461,1,1.0,1995,2011
2440,FCEQN,FCEQN-7462,1,1.0,1996,2011
2441,FCEQN,FCEQN-7463,2,1.0,1995,2011
2442,FCEQN,FCEQN-7464,2,1.0,1996,2011
2443,FCEQN,FCEQN-7465,2,1.0,1991,2011
2444,FCEQN,FCEQN-7466,1,1.0,1994,2011
2445,FCEQN,FCEQN-7467,2,1.0,1996,2011
2446,FCEQN,FCEQN-7469,2,1.0,1991,2011
2447,FCEQN,FCEQN-7470,2,1.0,1994,2011
2448,FCEQN,FCEQN-7471,2,1.0,1992,2011
2449,FCEQN,FCEQN-7472,2,1.0,1995,2011
2450,FCEQN,FCEQN-7474,2,1.0,1992,2011
2451,FCEQN,FCEQN-7475,1,1.0,1995,2011
2452,FCEQN,FCEQN-7477,1,1.0,1994,2011
2453,FCEQN,FCEQN-7478,2,1.0,1995,2011
2454,FCEQN,FCEQN-7479,1,1.0,1996,2011
2455,FCEQN,FCEQN-7480,2,1.0,1982,2011
2456,FCEQN,FCEQN-7481,2,1.0,1996,2011
2457,FCEQN,FCEQN-7483,2,1.0,1994,2011
2458,FCEQN,FCEQN-7484,1,1.0,1975,2011
2459,FCEQN,FCEQN-7485,2,1.0,1995,2011
2460,FCEQN,FCEQN-7487,1,1.0,1995,2011
2461,FCEQN,FCEQN-7488,2,1.0,1995,2011
2462,FCEQN,FCEQN-7489,2,1.0,1996,2011
2463,FCEQN,FCEQN-7490,2,1.0,1996,2011
2464,FCEQN,FCEQN-7491,2,1.0,1995,2011
2465,FCEQN,FCEQN-7492,1,1.0,1990,2011
2466,FCEQN,FCEQN-7493,2,1.0,1996,2011
2467,FCEQN,FCEQN-7494,2,1.0,1995,2011
2468,FCEQN,FCEQN-7496,2,1.0,1996,2011
2469,FCEQN,FCEQN-7497,2,1.0,1996,2011
2470,FCEQN,FCEQN-7498,2,1.0,1995,2011
2471,FCEQN,FCEQN-7499,2,1.0,1992,2011
2472,FCEQN,FCEQN-7500,2,1.0,1996,2011
2473,FCEQN,FCEQN-7501,2,1.0,1996,2011
2474,FCEQN,FCEQN-7502,1,1.0,1988,2011
2475,FCEQN,FCEQN-7503,2,1.0,1994,2011
2476,FCEQN,FCEQN-7504,2,1.0,1996,2011
2477,FCEQN,FCEQN-7505,2,1.0,1995,2011
2478,FCEQN,FCEQN-7506,2,1.0,1991,2011
2479,FCEQN,FCEQN-7508,2,1.0,1996,2011
2480,FCEQN,FCEQN-7509,2,1.0,1985,2011
2481,FCEQN,FCEQN-7510,1,1.0,1996,2011
2482,FCEQN,FCEQN-7511,2,1.0,1995,2011
2483,FCEQN,FCEQN-7512,1,1.0,1996,2011
2484,FCEQN,FCEQN-7513,2,1.0,1996,2011
2485,FCEQN,FCEQN-7514,2,1.0,1995,2011
2486,FCEQN,FCEQN-7515,2,1.0,1983,2011
2487,FCEQN,FCEQN-7517,2,1.0,1995,2011
2488,FCEQN,FCEQN-7521,1,1.0,1992,2011
2489,FCEQN,FCEQN-7522,1,1.0,1995,2011
2490,FCEQN,FCEQN-7523,2,1.0,1995,2011
2491,FCEQN,FCEQN-7524,2,1.0,1995,2011
2492,FCEQN,FCEQN-7525,1,1.0,1995,2011
2493,FCEQN,FCEQN-7526,1,1.0,1995,2011
2494,FCEQN,FCEQN-7527,1,1.0,1995,2011
2495,FCEQN,FCEQN-7528,1,1.0,1995,2011
2496,FCEQN,FCEQN-7529,1,1.0,1995,2011
2497,FCEQN,FCEQN-7531,1,1.0,1996,2011
2498,FCEQN,FCEQN-7532,1,1.0,1995,2011
2499,FCEQN,FCEQN-7533,1,1.0,1995,2011
2500,FCEQN,FCEQN-7534,1,1.0,1995,2011
2501,FCEQN,FCEQN-7535,2,1.0,1996,2011
2502,FCEQN,FCEQN-7536,1,1.0,1995,2011
2503,FCEQN,FCEQN-7537,2,1.0,1995,2011
2504,FCEQN,FCEQN-7538,1,1.0,1995,2011
2505,FCEQN,FCEQN-7539,1,1.0,1993,2011
2506,FCEQN,FCEQN-7540,2,1.0,1985,2011
2507,FCEQN,FCEQN-7541,2,1.0,1997,2011
2508,FCEQN,FCEQN-7542,2,1.0,1995,2011
2509,FCEQN,FCEQN-7543,1,1.0,1996,2011
2510,FCEQN,FCEQN-7544,1,1.0,1996,2011
2511,FCEQN,FCEQN-7545,2,1.0,1996,2011
2512,FCEQN,FCEQN-7546,2,1.0,1996,2011
2513,FCEQN,FCEQN-7547,2,1.0,1996,2011
2514,FCEQN,FCEQN-7548,2,1.0,1994,2011
2515,FCEQN,FCEQN-7549,2,1.0,1996,2011
2516,FCEQN,FCEQN-7550,1,1.0,1996,2011
2517,FCEQN,FCEQN-7551,2,1.0,1995,2011
2518,FCEQN,FCEQN-7552,1,1.0,1994,2011
2519,FCEQN,FCEQN-7553,1,1.0,1996,2011
2520,FCEQN,FCEQN-7554,2,1.0,1995,2011
2521,FCEQN,FCEQN-7555,1,1.0,1996,2011
2522,FCEQN,FCEQN-7556,2,1.0,1995,2011
2523,FCEQN,FCEQN-7557,2,1.0,1996,2011
2524,FCEQN,FCEQN-7558,2,1.0,1996,2011
2525,FCEQN,FCEQN-7559,2,1.0,1996,2011
2526,FCEQN,FCEQN-7560,2,1.0,1996,2011
2527,FCEQN,FCEQN-7561,2,1.0,1995,2011
2528,FCEQN,FCEQN-7562,1,1.0,1993,2011
2529,FCEQN,FCEQN-7563,2,1.0,1995,2011
2530,FCEQN,FCEQN-7564,2,1.0,1995,2011
2531,FCEQN,FCEQN-7565,2,1.0,1991,2011
2532,FCEQN,FCEQN-7566,1,1.0,1983,2011
2533,FCEQN,FCEQN-7569,2,1.0,1996,2011
2534,FCEQN,FCEQN-7570,2,1.0,1993,2011
2535,FCEQN,FCEQN-7571,1,1.0,1993,2011
2536,FCEQN,FCEQN-7572,1,1.0,1996,2011
2537,FCEQN,FCEQN-7573,2,1.0,1995,2011
2538,FCEQN,FCEQN-7574,2,1.0,1995,2011
2539,FCEQN,FCEQN-7575,1,1.0,1994,2011
2540,FCEQN,FCEQN-7576,2,1.0,1993,2011
2541,FCEQN,FCEQN-7577,2,1.0,1995,2011
2542,FCEQN,FCEQN-7578,2,1.0,1995,2011
2543,FCEQN,FCEQN-7580,2,1.0,1996,2011
2544,FCEQN,FCEQN-7581,2,1.0,1995,2011
2545,FCEQN,FCEQN-7582,2,1.0,1996,2011
2546,FCEQN,FCEQN-7583,1,1.0,1992,2011
2547,FCEQN,FCEQN-7584,1,1.0,1994,2011
2548,FCEQN,FCEQN-7585,2,1.0,1995,2011
2549,FCEQN,FCEQN-7586,2,1.0,1996,2011
2550,FCEQN,FCEQN-7587,1,1.0,1997,2011
2551,FCEQN,FCEQN-7590,2,1.0,1995,2011
2552,FCEQN,FCEQN-7591,2,1.0,1994,2011
2553,FCEQN,FCEQN-7592,1,1.0,1995,2011
2554,FCEQN,FCEQN-7593,2,1.0,1995,2011
2555,FCEQN,FCEQN-7594,1,1.0,1992,2011
2556,FCEQN,FCEQN-7595,2,1.0,1995,2011
2557,FCEQN,FCEQN-7596,2,1.0,1995,2011
2558,FCEQN,FCEQN-7597,1,1.0,1996,2011
2559,FCEQN,FCEQN-7598,1,1.0,1994,2011
2560,FCEQN,FCEQN-7599,2,1.0,1993,2011
2561,FCEQN,FCEQN-7601,2,1.0,1996,2011
2562,FCEQN,FCEQN-7602,1,1.0,1993,2011
2563,FCEQN,FCEQN-7605,2,1.0,1996,2011
2564,FCEQN,FCEQN-7606,2,1.0,1996,2011
2565,FCEQN,FCEQN-7607,1,1.0,1996,2011
2566,FCEQN,FCEQN-7608,1,1.0,1994,2011
2567,FCEQN,FCEQN-7609,1,1.0,1995,2013
2568,FCEQN,FCEQN-7611,2,1.0,1996,2011
2569,FCEQN,FCEQN-7612,2,1.0,1995,2011
2570,FCEQN,FCEQN-7613,1,1.0,1988,2011
2571,FCEQN,FCEQN-7614,1,1.0,1995,2011
2572,FCEQN,FCEQN-7615,2,1.0,1995,2011
2573,FCEQN,FCEQN-7616,2,1.0,1995,2011
2574,FCEQN,FCEQN-7619,2,1.0,1995,2011
2575,FCEQN,FCEQN-7620,2,1.0,1991,2011
2576,FCEQN,FCEQN-7621,2,1.0,1996,2011
2577,FCEQN,FCEQN-7623,1,1.0,1993,2011
2578,FCEQN,FCEQN-7624,2,1.0,1988,2011
2579,FCEQN,FCEQN-7625,1,1.0,1982,2011
2580,FCEQN,FCEQN-7626,2,1.0,1996,2011
2581,FCEQN,FCEQN-7627,2,1.0,1995,2011
2582,FCEQN,FCEQN-7628,2,1.0,1996,2011
2583,FCEQN,FCEQN-7631,2,1.0,1994,2011
2584,FCEQN,FCEQN-7632,1,1.0,1995,2011
2585,FCEQN,FCEQN-7634,1,1.0,1995,2011
2586,FCEQN,FCEQN-7635,2,1.0,1996,2011
2587,FCEQN,FCEQN-7637,1,1.0,1996,2011
2588,FCEQN,FCEQN-7638,1,1.0,1996,2011
2589,FCEQN,FCEQN-7639,2,1.0,1996,2011
2590,FCEQN,FCEQN-7640,2,1.0,1987,2011
2591,FCEQN,FCEQN-7641,1,1.0,1995,2011
2592,FCEQN,FCEQN-7643,1,1.0,1995,2011
2593,FCEQN,FCEQN-7644,1,1.0,1996,2011
2594,FCEQN,FCEQN-7645,1,1.0,1995,2011
2595,FCEQN,FCEQN-7646,2,1.0,1995,2011
2596,FCEQN,FCEQN-7647,1,1.0,1995,2011
2597,FCEQN,FCEQN-7648,2,1.0,1993,2011
2598,FCEQN,FCEQN-7649,2,1.0,1996,2011
2599,FCEQN,FCEQN-7651,2,1.0,1996,2011
2600,FCEQN,FCEQN-7652,2,1.0,1993,2011
2601,FCEQN,FCEQN-7653,1,1.0,1995,2011
2602,FCEQN,FCEQN-7654,1,1.0,1995,2011
2603,FCEQN,FCEQN-7655,1,1.0,1992,2011
2604,FCEQN,FCEQN-7656,1,1.0,1996,2011
2605,FCEQN,FCEQN-7657,1,1.0,1994,2011
2606,FCEQN,FCEQN-7658,2,1.0,1995,2011
2607,FCEQN,FCEQN-7659,1,1.0,1995,2011
2608,FCEQN,FCEQN-7660,2,2.0,1986,2011
2609,FCEQN,FCEQN-7662,2,1.0,1995,2011
2610,FCEQN,FCEQN-7663,2,1.0,1995,2011
2611,FCEQN,FCEQN-7664,2,2.0,1995,2011
2612,FCEQN,FCEQN-7666,2,2.0,1996,2011
2613,FCEQN,FCEQN-7667,2,2.0,1995,2011
2614,FCEQN,FCEQN-7669,2,1.0,1996,2011
2615,FCEQN,FCEQN-7670,2,1.0,1995,2011
2616,FCEQN,FCEQN-7672,2,1.0,1996,2011
2617,FCEQN,FCEQN-7673,2,1.0,1994,2011
2618,FCEQN,FCEQN-7674,1,1.0,1996,2011
2619,FCEQN,FCEQN-7675,2,1.0,1996,2011
2620,FCEQN,FCEQN-7676,2,1.0,1996,2011
2621,FCEQN,FCEQN-7677,2,1.0,1995,2011
2622,FCEQN,FCEQN-7678,2,1.0,1995,2011
2623,FCEQN,FCEQN-7679,1,1.0,1992,2011
2624,FCEQN,FCEQN-7680,2,1.0,1980,2011
2625,FCEQN,FCEQN-7681,2,1.0,1993,2011
2626,FCEQN,FCEQN-7682,1,1.0,1995,2011
2627,FCEQN,FCEQN-7683,1,1.0,1996,2011
2628,FCEQN,FCEQN-7684,1,1.0,1996,2011
2629,FCEQN,FCEQN-7685,1,1.0,1996,2011
2630,FCEQN,FCEQN-7687,2,1.0,1995,2011
2631,FCEQN,FCEQN-7688,2,1.0,1995,2011
2632,FCEQN,FCEQN-7691,2,1.0,1995,2011
2633,FCEQN,FCEQN-7692,1,1.0,1995,2011
2634,FCEQN,FCEQN-7693,2,1.0,1996,2011
2635,FCEQN,FCEQN-7694,1,1.0,1996,2011
2636,FCEQN,FCEQN-7695,2,1.0,1995,2011
2637,FCEQN,FCEQN-7696,1,1.0,1995,2011
2638,FCEQN,FCEQN-7697,1,1.0,1994,2011
2639,FCEQN,FCEQN-7698,2,1.0,1995,2011
2640,FCEQN,FCEQN-7699,2,1.0,1994,2011
2641,FCEQN,FCEQN-7700,2,1.0,1996,2011
2642,FCEQN,FCEQN-7701,2,1.0,1996,2011
2643,FCEQN,FCEQN-7702,1,1.0,1995,2011
2644,FCEQN,FCEQN-7703,1,1.0,1989,2011
2645,FCEQN,FCEQN-7704,1,1.0,1993,2011
2646,FCEQN,FCEQN-7705,1,1.0,1994,2011
2647,FCEQN,FCEQN-7706,2,1.0,1996,2011
2648,FCEQN,FCEQN-7707,2,1.0,1996,2011
2649,FCEQN,FCEQN-7708,2,1.0,1995,2011
2650,FCEQN,FCEQN-7709,2,1.0,1992,2011
2651,FCEQN,FCEQN-7710,2,1.0,1995,2011
2652,FCEQN,FCEQN-7711,2,1.0,1996,2011
2653,FCEQN,FCEQN-7712,2,1.0,1995,2011
2654,FCEQN,FCEQN-7713,2,1.0,1994,2011
2655,FCEQN,FCEQN-7714,2,1.0,1996,2011
2656,FCEQN,FCEQN-7715,2,1.0,1995,2011
2657,FCEQN,FCEQN-7716,2,1.0,1992,2011
2658,FCEQN,FCEQN-7717,1,1.0,1995,2011
2659,FCEQN,FCEQN-7718,1,1.0,1995,2011
2660,FCEQN,FCEQN-7720,2,1.0,1995,2011
2661,FCEQN,FCEQN-7721,2,1.0,1996,2011
2662,FCEQN,FCEQN-7722,1,1.0,1996,2011
2663,FCEQN,FCEQN-7723,2,2.0,1996,2011
2664,FCEQN,FCEQN-7724,2,1.0,1995,2011
2665,FCEQN,FCEQN-7725,1,1.0,1988,2011
2666,FCEQN,FCEQN-7727,1,1.0,1995,2011
2667,FCEQN,FCEQN-7728,2,1.0,1995,2011
2668,FCEQN,FCEQN-7729,1,1.0,1994,2011
2669,FCEQN,FCEQN-7730,1,1.0,1994,2011
2670,FCEQN,FCEQN-7731,1,1.0,1995,2011
2671,FCEQN,FCEQN-7732,2,1.0,1996,2011
2672,FCEQN,FCEQN-7733,2,1.0,1995,2011
2673,FCEQN,FCEQN-7734,2,1.0,1994,2011
2674,FCEQN,FCEQN-7736,2,1.0,1996,2011
2675,FCEQN,FCEQN-7737,2,1.0,1969,2011
2676,FCEQN,FCEQN-7738,2,1.0,1995,2011
2677,FCEQN,FCEQN-7739,2,1.0,1995,2011
2678,FCEQN,FCEQN-7740,1,1.0,1995,2011
2679,FCEQN,FCEQN-7741,2,1.0,1995,2011
2680,FCEQN,FCEQN-7742,2,1.0,1971,2011
2681,FCEQN,FCEQN-7743,1,1.0,1995,2011
2682,FCEQN,FCEQN-7744,1,1.0,1996,2011
2683,FCEQN,FCEQN-7746,2,1.0,1996,2011
2684,FCEQN,FCEQN-7747,2,1.0,1995,2011
2685,FCEQN,FCEQN-7748,2,1.0,1996,2011
2686,FCEQN,FCEQN-7749,2,1.0,1995,2011
2687,FCEQN,FCEQN-7750,1,1.0,1996,2011
2688,FCEQN,FCEQN-7751,2,1.0,1994,2011
2689,FCEQN,FCEQN-7753,2,1.0,1996,2011
2690,FCEQN,FCEQN-7754,2,1.0,1995,2011
2691,FCEQN,FCEQN-7755,2,1.0,1995,2011
2692,FCEQN,FCEQN-7756,2,1.0,1996,2011
2693,FCEQN,FCEQN-7757,2,1.0,1996,2011
2694,FCEQN,FCEQN-7758,2,1.0,1981,2011
2695,FCEQN,FCEQN-7759,1,1.0,1994,2011
2696,FCEQN,FCEQN-7760,2,1.0,1995,2011
2697,FCEQN,FCEQN-7761,2,1.0,1995,2011
2698,FCEQN,FCEQN-7762,1,1.0,1994,2011
2699,FCEQN,FCEQN-7763,2,1.0,1996,2011
2700,FCEQN,FCEQN-7764,2,1.0,1996,2011
2701,FCEQN,FCEQN-7765,2,1.0,1991,2011
2702,FCEQN,FCEQN-7766,2,1.0,1996,2011
2703,FCEQN,FCEQN-7768,2,1.0,1993,2011
2704,FCEQN,FCEQN-7769,1,1.0,1993,2011
2705,FCEQN,FCEQN-7770,1,1.0,1994,2011
2706,FCEQN,FCEQN-7771,1,1.0,1996,2011
2707,FCEQN,FCEQN-7772,2,1.0,1996,2011
2708,FCEQN,FCEQN-7773,1,1.0,1994,2011
2709,FCEQN,FCEQN-7774,2,1.0,1996,2011
2710,FCEQN,FCEQN-7775,2,1.0,1994,2011
2711,FCEQN,FCEQN-7776,2,1.0,1995,2011
2712,FCEQN,FCEQN-7777,2,1.0,1995,2011
2713,FCEQN,FCEQN-7778,2,1.0,1995,2011
2714,FCEQN,FCEQN-7779,1,1.0,1994,2011
2715,FCEQN,FCEQN-7780,2,1.0,1996,2011
2716,FCEQN,FCEQN-7781,1,1.0,1996,2011
2717,FCEQN,FCEQN-7782,1,1.0,1993,2011
2718,FCEQN,FCEQN-7783,1,1.0,1996,2011
2719,FCEQN,FCEQN-7784,2,1.0,1995,2011
2720,FCEQN,FCEQN-7786,2,1.0,1993,2011
2721,FCEQN,FCEQN-7787,2,1.0,1996,2011
2722,FCEQN,FCEQN-7788,2,1.0,1995,2011
2723,FCEQN,FCEQN-7789,2,1.0,1995,2011
2724,FCEQN,FCEQN-7107,2,1.0,1995,2011
2725,FCEQN,FCEQN-7790,1,1.0,1994,2011
2726,FCEQN,FCEQN-7791,2,1.0,1996,2011
2727,FCEQN,FCEQN-7792,1,1.0,1996,2011
2728,FCEQN,FCEQN-7794,2,1.0,1994,2011
2729,FCEQN,FCEQN-7793,2,1.0,1992,2011
2730,FCEQN,FCEQN-7795,1,1.0,1996,2011
2731,FCEQN,FCEQN-7796,2,1.0,1989,2011
2732,FCEQN,FCEQN-7797,2,1.0,1993,2011
2733,FCEQN,FCEQN-7799,2,1.0,1995,2011
2734,FCEQN,FCEQN-7800,2,1.0,1995,2011
2735,FCEQN,FCEQN-7801,2,1.0,1996,2011
2736,FCEQN,FCEQN-7802,1,1.0,1995,2011
2737,FCEQN,FCEQN-7804,2,1.0,1995,2011
2738,FCEQN,FCEQN-7805,1,1.0,1993,2011
2739,FCEQN,FCEQN-7807,1,1.0,1995,2011
2740,FCEQN,FCEQN-7808,2,1.0,1995,2011
2741,FCEQN,FCEQN-7809,2,1.0,1996,2011
2742,FCEQN,FCEQN-7810,2,1.0,1986,2011
2743,FCEQN,FCEQN-7812,2,1.0,1994,2011
2744,FCEQN,FCEQN-7813,2,1.0,1994,2011
2745,FCEQN,FCEQN-7815,2,1.0,1996,2011
2746,FCEQN,FCEQN-7816,2,1.0,1995,2011
2747,FCEQN,FCEQN-7817,2,1.0,1995,2011
2748,FCEQN,FCEQN-7818,2,1.0,1992,2011
2749,FCEQN,FCEQN-7819,1,1.0,1996,2011
2750,FCEQN,FCEQN-7823,2,1.0,1996,2011
2751,FCEQN,FCEQN-7824,1,1.0,1967,2011
2752,FCEQN,FCEQN-7825,2,1.0,1994,2011
2753,FCEQN,FCEQN-7827,2,1.0,1996,2011
2754,FCEQN,FCEQN-7831,2,1.0,1996,2011
2755,FCEQN,FCEQN-7832,1,2.0,1991,2011
2756,FCEQN,FCEQN-7833,2,1.0,1995,2011
2757,FCEQN,FCEQN-7834,2,1.0,1994,2011
2758,FCEQN,FCEQN-7835,2,1.0,1996,2011
2759,FCEQN,FCEQN-7836,2,1.0,1995,2011
2760,FCEQN,FCEQN-7837,2,1.0,1996,2013
2761,FCEQN,FCEQN-7838,2,1.0,1994,2011
2762,FCEQN,FCEQN-7839,2,1.0,1994,2011
2763,FCEQN,FCEQN-7840,2,1.0,1996,2011
2764,FCEQN,FCEQN-7841,2,1.0,1996,2011
2765,FCEQN,FCEQN-7842,2,1.0,1994,2011
2766,FCEQN,FCEQN-7843,1,1.0,1996,2011
2767,FCEQN,FCEQN-7844,2,1.0,1996,2011
2768,FCEQN,FCEQN-7845,1,1.0,1993,2011
2769,FCEQN,FCEQN-7846,1,1.0,1994,2011
2770,FCEQN,FCEQN-7847,2,1.0,1995,2011
2771,FCEQN,FCEQN-7848,2,1.0,1968,2011
2772,FCEQN,FCEQN-7849,2,1.0,1994,2011
2773,FCEQN,FCEQN-7850,1,1.0,1994,2011
2774,FCEQN,FCEQN-7851,2,1.0,1992,2011
2775,FCEQN,FCEQN-7852,2,1.0,1995,2011
2776,FCEQN,FCEQN-7853,2,1.0,1988,2011
2777,FCEQN,FCEQN-7854,1,1.0,1988,2011
2778,FCEQN,FCEQN-7855,2,1.0,1996,2011
2779,FCEQN,FCEQN-7856,1,1.0,1991,2011
2780,FCEQN,FCEQN-7857,2,1.0,1996,2011
2781,FCEQN,FCEQN-7858,2,1.0,1996,2011
2782,FCEQN,FCEQN-7859,2,1.0,1996,2011
2783,FCEQN,FCEQN-7860,1,1.0,1996,2011
2784,FCEQN,FCEQN-7861,2,1.0,1996,2011
2785,FCEQN,FCEQN-7862,1,1.0,1995,2011
2786,FCEQN,FCEQN-7863,1,1.0,1995,2011
2787,FCEQN,FCEQN-7864,2,1.0,1996,2011
2788,FCEQN,FCEQN-7865,1,1.0,1995,2011
2789,FCEQN,FCEQN-7866,2,1.0,1996,2011
2790,FCEQN,FCEQN-7867,2,1.0,1996,2011
2791,FCEQN,FCEQN-7868,2,1.0,1995,2011
2792,FCEQN,FCEQN-7869,2,1.0,1996,2011
2793,FCEQN,FCEQN-7870,1,1.0,1996,2011
2794,FCEQN,FCEQN-7871,1,1.0,1995,2011
2795,FCEQN,FCEQN-7872,1,1.0,1993,2011
2796,FCEQN,FCEQN-7873,2,1.0,1991,2011
2797,FCEQN,FCEQN-7874,1,1.0,1994,2011
2798,FCEQN,FCEQN-7875,2,1.0,1996,2011
2799,FCEQN,FCEQN-7876,2,1.0,1994,2011
2800,FCEQN,FCEQN-7877,1,1.0,1996,2011
2801,FCEQN,FCEQN-7878,2,1.0,1992,2011
2802,FCEQN,FCEQN-7879,2,1.0,1994,2011
2803,FCEQN,FCEQN-7880,2,1.0,1995,2011
2804,FCEQN,FCEQN-7881,2,1.0,1994,2011
2805,FCEQN,FCEQN-7882,2,1.0,1994,2011
2806,FCEQN,FCEQN-7883,2,1.0,1995,2011
2807,FCEQN,FCEQN-7885,1,1.0,1984,2011
2808,FCEQN,FCEQN-7886,2,2.0,1995,2011
2809,FCEQN,FCEQN-7887,2,1.0,1988,2011
2810,FCEQN,FCEQN-7888,2,1.0,1997,2011
2811,FCEQN,FCEQN-7889,1,1.0,1995,2011
2812,FCEQN,FCEQN-7890,1,1.0,1994,2011
2813,FCEQN,FCEQN-7891,1,1.0,1998,2011
2814,FCEQN,FCEQN-7892,1,1.0,1995,2011
2815,FCEQN,FCEQN-7893,2,1.0,1995,2011
2816,FCEQN,FCEQN-7894,1,1.0,1995,2011
2817,FCEQN,FCEQN-7896,1,1.0,1995,2011
2818,FCEQN,FCEQN-7898,2,1.0,1995,2011
2819,FCEQN,FCEQN-7899,1,1.0,1994,2011
2820,FCEQN,FCEQN-7900,2,1.0,1995,2011
2821,FCEQN,FCEQN-7901,1,1.0,1987,2011
2822,FCEQN,FCEQN-7902,1,1.0,1996,2011
2823,FCEQN,FCEQN-7903,1,1.0,1991,2011
2824,FCEQN,FCEQN-7904,2,1.0,1994,2011
2825,FCEQN,FCEQN-7906,1,1.0,1993,2011
2826,FCEQN,FCEQN-7907,1,1.0,1985,2011
2827,FCEQN,FCEQN-7908,1,1.0,1996,2011
2828,FCEQN,FCEQN-7909,2,1.0,1996,2011
2829,FCEQN,FCEQN-7910,2,1.0,1995,2011
2830,FCEQN,FCEQN-7912,2,1.0,1996,2011
2831,FCEQN,FCEQN-7913,1,1.0,1996,2011
2832,FCEQN,FCEQN-7914,2,1.0,1996,2011
2833,FCEQN,FCEQN-7915,1,1.0,1996,2011
