,ua,insc,estado_civil,sit_lab_alumno,tipo_res_nuevo,sit_lab_padres,estudios_padres
1941,FCEQN,FCEQN-5694,1.0,NC,4.0,1,5.0
1942,FCEQN,FCEQN-7032,1.0,NC,-1.0,4,5.0
1943,FCEQN,FCEQN-6778,1.0,NC,-1.0,4,5.0
1944,FCEQN,FCEQN-6597,1.0,NC,-1.0,4,3.0
1945,FCEQN,FCEQN-6837,1.0,NC,-1.0,4,7.0
1946,FCEQN,FCEQN-6596,1.0,NC,1.0,4,5.0
1947,FCEQN,FCEQN-6706,1.0,NC,-1.0,1,5.0
1948,FCEQN,FCEQN-6797,1.0,NC,1.0,4,3.0
1949,FCEQN,FCEQN-6973,1.0,NC,-1.0,4,5.0
1950,FCEQN,FCEQN-6881,1.0,NC,-1.0,4,4.0
1951,FCEQN,FCEQN-6783,1.0,NC,-1.0,-1,7.0
1952,FCEQN,FCEQN-6958,1.0,NC,1.0,1,7.0
1953,FCEQN,FCEQN-6687,1.0,NC,-1.0,4,4.0
1954,FCEQN,FCEQN-7105,1.0,NC,2.0,1,5.0
1955,FCEQN,FCEQN-6879,1.0,NC,2.0,4,4.0
1956,FCEQN,6984,1.0,NC,4.0,3,4.0
1957,FCEQN,FCEQN-6951,1.0,NC,-1.0,1,5.0
1958,FCEQN,FCEQN-7158,1.0,NC,-1.0,4,5.0
1959,FCEQN,FCEQN-6993,1.0,NC,-1.0,-1,5.0
1960,FCEQN,FCEQN-6937,1.0,NC,-1.0,4,3.0
1961,FCEQN,FCEQN-7129,1.0,NC,1.0,4,5.0
1962,FCEQN,FCEQN-6806,1.0,NC,1.0,4,5.0
1963,FCEQN,FCEQN-7008,1.0,NC,2.0,4,3.0
1964,FCEQN,FCEQN-6966,1.0,NC,-1.0,-1,3.0
1965,FCEQN,FCEQN-6504,1.0,NC,1.0,4,3.0
1966,FCEQN,FCEQN-6862,3.0,NC,-1.0,-1,7.0
1967,FCEQN,FCEQN-6675,1.0,NC,1.0,4,5.0
1968,FCEQN,FCEQN-6693,1.0,NC,-1.0,3,4.0
1969,FCEQN,FCEQN-7100,1.0,NC,1.0,4,5.0
1970,FCEQN,FCEQN-7026,1.0,NC,-1.0,1,5.0
1971,FCEQN,FCEQN-6554,1.0,NC,-1.0,4,5.0
1972,FCEQN,FCEQN-7128,1.0,NC,1.0,1,5.0
1973,FCEQN,FCEQN-6856,1.0,NC,-1.0,4,3.0
1974,FCEQN,FCEQN-6824,1.0,NC,-1.0,4,5.0
1975,FCEQN,FCEQN-6985,1.0,NC,-1.0,-1,3.0
1976,FCEQN,FCEQN-7061,1.0,NC,1.0,4,3.0
1977,FCEQN,FCEQN-7060,1.0,NC,1.0,4,5.0
1978,FCEQN,FCEQN-6828,1.0,NC,-1.0,3,4.0
1979,FCEQN,FCEQN-6614,1.0,NC,-1.0,4,5.0
1980,FCEQN,FCEQN-4710,1.0,No,4.0,3,5.0
1981,FCEQN,FCEQN-7139,1.0,NC,-1.0,4,3.0
1982,FCEQN,FCEQN-7153,1.0,NC,-1.0,4,3.0
1983,FCEQN,FCEQN-7126,1.0,NC,-1.0,4,3.0
1984,FCEQN,FCEQN-7011,1.0,NC,-1.0,1,5.0
1985,FCEQN,FCEQN-6949,1.0,NC,-1.0,4,5.0
1986,FCEQN,FCEQN-7260,1.0,NC,-1.0,4,5.0
1987,FCEQN,FCEQN-6725,1.0,NC,3.0,1,2.0
1988,FCEQN,FCEQN-6365,1.0,NC,1.0,-1,3.0
1989,FCEQN,FCEQN-7262,1.0,NC,-1.0,-1,-1.0
1990,FCEQN,FCEQN-7037,1.0,NC,2.0,4,5.0
1991,FCEQN,FCEQN-7263,1.0,NC,1.0,-1,-1.0
1992,FCEQN,FCEQN-7170,1.0,NC,-1.0,1,3.0
1993,FCEQN,FCEQN-6972,1.0,NC,-1.0,4,5.0
1994,FCEQN,FCEQN-4305,1.0,No,4.0,-1,5.0
1995,FCEQN,FCEQN-6449,1.0,NC,2.0,4,1.0
1996,FCEQN,FCEQN-7264,1.0,NC,-1.0,-1,-1.0
1997,FCEQN,FCEQN-6585,1.0,NC,-1.0,4,5.0
1998,FCEQN,FCEQN-6995,1.0,NC,-1.0,-1,4.0
1999,FCEQN,FCEQN-6903,1.0,NC,2.0,4,5.0
2000,FCEQN,FCEQN-7119,1.0,NC,2.0,1,3.0
2001,FCEQN,FCEQN-7201,1.0,NC,1.0,4,5.0
2002,FCEQN,FCEQN-5823,1.0,NC,1.0,4,5.0
2003,FCEQN,FCEQN-6994,1.0,NC,1.0,4,5.0
2004,FCEQN,FCEQN-7265,1.0,NC,2.0,1,5.0
2005,FCEQN,FCEQN-6744,1.0,NC,2.0,3,5.0
2006,FCEQN,FCEQN-6519,1.0,NC,1.0,4,5.0
2007,FCEQN,FCEQN-7232,1.0,NC,2.0,3,5.0
2008,FCEQN,FCEQN-7268,2.0,NC,1.0,3,3.0
2009,FCEQN,FCEQN-7269,1.0,NC,-1.0,-1,-1.0
2010,FCEQN,FCEQN-7270,1.0,NC,1.0,-1,-1.0
2011,FCEQN,FCEQN-7272,1.0,NC,-1.0,-1,-1.0
2012,FCEQN,5606,1.0,NC,-1.0,-1,-1.0
2013,FCEQN,FCEQN-6053,1.0,NC,-1.0,-1,1.0
2014,FCEQN,FCEQN-4551,1.0,No,4.0,3,5.0
2015,FCEQN,FCEQN-888,1.0,NC,1.0,4,3.0
2016,FCEQN,FCEQN-7164,1.0,NC,-1.0,1,5.0
2017,FCEQN,FCEQN-6683,1.0,NC,3.0,1,7.0
2018,FCEQN,FCEQN-7231,1.0,NC,2.0,2,5.0
2019,FCEQN,FCEQN-6740,1.0,NC,1.0,3,5.0
2020,FCEQN,FCEQN-6154,1.0,NC,2.0,-1,1.0
2021,FCEQN,FCEQN-6538,1.0,NC,-1.0,4,3.0
2022,FCEQN,FCEQN-6599,1.0,NC,1.0,-1,4.0
2023,FCEQN,FCEQN-6573,1.0,NC,1.0,1,3.0
2024,FCEQN,FCEQN-6730,1.0,NC,1.0,4,1.0
2025,FCEQN,FCEQN-6523,1.0,NC,-1.0,4,5.0
2026,FCEQN,FCEQN-6145,3.0,NC,1.0,3,7.0
2027,FCEQN,FCEQN-6515,1.0,NC,1.0,4,3.0
2028,FCEQN,FCEQN-6902,1.0,NC,-1.0,4,5.0
2029,FCEQN,5222,2.0,NC,4.0,1,1.0
2030,FCEQN,FCEQN-7016,1.0,NC,1.0,1,5.0
2031,FCEQN,FCEQN-6844,3.0,NC,-1.0,1,5.0
2032,FCEQN,FCEQN-7242,2.0,NC,-1.0,4,5.0
2033,FCEQN,FCEQN-5452,1.0,NC,1.0,4,5.0
2034,FCEQN,FCEQN-6579,1.0,NC,-1.0,4,3.0
2035,FCEQN,FCEQN-6947,1.0,NC,1.0,4,5.0
2036,FCEQN,FCEQN-6870,1.0,NC,1.0,1,5.0
2037,FCEQN,FCEQN-6669,1.0,NC,-1.0,4,5.0
2038,FCEQN,FCEQN-6918,1.0,NC,-1.0,4,4.0
2039,FCEQN,FCEQN-6798,1.0,NC,-1.0,4,3.0
2040,FCEQN,FCEQN-6977,1.0,NC,-1.0,4,5.0
2041,FCEQN,FCEQN-6890,1.0,NC,-1.0,4,3.0
2042,FCEQN,FCEQN-7052,1.0,NC,2.0,4,3.0
2043,FCEQN,FCEQN-7148,1.0,NC,-1.0,-1,5.0
2044,FCEQN,FCEQN-7246,1.0,NC,3.0,1,3.0
2045,FCEQN,FCEQN-7238,1.0,NC,2.0,4,5.0
2046,FCEQN,FCEQN-7143,1.0,NC,-1.0,4,5.0
2047,FCEQN,FCEQN-6957,1.0,NC,2.0,1,5.0
2048,FCEQN,FCEQN-6997,1.0,NC,-1.0,1,4.0
2049,FCEQN,FCEQN-7136,1.0,NC,2.0,1,5.0
2050,FCEQN,FCEQN-6649,1.0,NC,1.0,4,4.0
2051,FCEQN,FCEQN-6932,1.0,NC,2.0,4,5.0
2052,FCEQN,FCEQN-6195,1.0,NC,1.0,1,4.0
2053,FCEQN,FCEQN-6777,1.0,NC,1.0,1,3.0
2054,FCEQN,FCEQN-6774,1.0,NC,3.0,4,2.0
2055,FCEQN,FCEQN-6812,1.0,NC,3.0,4,5.0
2056,FCEQN,FCEQN-6615,1.0,NC,1.0,4,4.0
2057,FCEQN,FCEQN-6885,1.0,NC,1.0,1,7.0
2058,FCEQN,FCEQN-7025,1.0,NC,-1.0,4,3.0
2059,FCEQN,FCEQN-6978,1.0,NC,2.0,4,4.0
2060,FCEQN,FCEQN-4994,1.0,No,4.0,3,5.0
2061,FCEQN,FCEQN-6979,1.0,NC,1.0,1,5.0
2062,FCEQN,FCEQN-6661,3.0,NC,-1.0,3,5.0
2063,FCEQN,FCEQN-6803,1.0,NC,1.0,4,5.0
2064,FCEQN,FCEQN-731,1.0,NC,4.0,4,3.0
2065,FCEQN,FCEQN-6624,1.0,NC,1.0,4,4.0
2066,FCEQN,FCEQN-4371,1.0,Si,4.0,1,5.0
2067,FCEQN,FCEQN-5829,1.0,NC,-1.0,-1,1.0
2068,FCEQN,FCEQN-7160,1.0,NC,1.0,4,5.0
2069,FCEQN,FCEQN-5864,1.0,NC,1.0,1,5.0
2070,FCEQN,FCEQN-6804,1.0,NC,-1.0,1,5.0
2071,FCEQN,FCEQN-7235,1.0,NC,1.0,4,2.0
2072,FCEQN,FCEQN-6781,1.0,NC,-1.0,-1,7.0
2073,FCEQN,FCEQN-7167,1.0,NC,1.0,1,5.0
2074,FCEQN,FCEQN-6560,1.0,NC,-1.0,4,4.0
2075,FCEQN,FCEQN-720,1.0,NC,4.0,4,5.0
2076,FCEQN,FCEQN-3240,1.0,NC,2.0,1,3.0
2077,FCEQN,FCEQN-6602,1.0,NC,1.0,4,5.0
2078,FCEQN,FCEQN-7055,1.0,NC,-1.0,4,5.0
2079,FCEQN,FCEQN-6911,1.0,NC,1.0,4,3.0
2080,FCEQN,FCEQN-6852,1.0,NC,-1.0,4,3.0
2081,FCEQN,FCEQN-6784,1.0,NC,1.0,4,4.0
2082,FCEQN,FCEQN-6671,1.0,NC,-1.0,4,5.0
2083,FCEQN,FCEQN-6634,1.0,NC,1.0,4,5.0
2084,FCEQN,FCEQN-6860,1.0,NC,1.0,1,3.0
2085,FCEQN,FCEQN-6606,1.0,NC,2.0,1,5.0
2086,FCEQN,FCEQN-6805,1.0,NC,1.0,4,5.0
2087,FCEQN,FCEQN-7220,1.0,NC,-1.0,-1,1.0
2088,FCEQN,FCEQN-7029,1.0,NC,2.0,3,5.0
2089,FCEQN,FCEQN-5854,1.0,NC,2.0,4,5.0
2090,FCEQN,FCEQN-7019,1.0,NC,1.0,4,7.0
2091,FCEQN,FCEQN-6975,1.0,NC,-1.0,1,4.0
2092,FCEQN,FCEQN-7237,1.0,NC,-1.0,4,4.0
2093,FCEQN,FCEQN-6635,1.0,NC,1.0,4,3.0
2094,FCEQN,FCEQN-6547,1.0,NC,-1.0,4,3.0
2095,FCEQN,FCEQN-6567,1.0,NC,1.0,1,5.0
2096,FCEQN,1527,1.0,No,4.0,3,5.0
2097,FCEQN,FCEQN-6631,1.0,NC,1.0,4,3.0
2098,FCEQN,FCEQN-7252,1.0,NC,-1.0,4,7.0
2099,FCEQN,FCEQN-692,1.0,NC,4.0,1,5.0
2100,FCEQN,FCEQN-6594,1.0,NC,3.0,4,5.0
2101,FCEQN,FCEQN-6508,1.0,NC,1.0,4,5.0
2102,FCEQN,FCEQN-6691,1.0,NC,3.0,1,5.0
2103,FCEQN,FCEQN-6685,1.0,NC,-1.0,3,5.0
2104,FCEQN,FCEQN-6714,1.0,NC,-1.0,1,5.0
2105,FCEQN,FCEQN-6587,1.0,NC,-1.0,4,5.0
2106,FCEQN,FCEQN-6623,1.0,NC,2.0,4,5.0
2107,FCEQN,FCEQN-7053,1.0,NC,-1.0,4,5.0
2108,FCEQN,FCEQN-3866,1.0,NC,4.0,4,1.0
2109,FCEQN,FCEQN-6770,1.0,NC,-1.0,4,5.0
2110,FCEQN,FCEQN-6790,1.0,NC,-1.0,4,5.0
2111,FCEQN,FCEQN-7274,2.0,NC,1.0,-1,5.0
2112,FCEQN,FCEQN-6629,1.0,NC,2.0,1,7.0
2113,FCEQN,FCEQN-7216,3.0,NC,-1.0,4,5.0
2114,FCEQN,FCEQN-6961,1.0,NC,-1.0,-1,7.0
2115,FCEQN,FCEQN-6565,1.0,NC,-1.0,4,5.0
2116,FCEQN,FCEQN-4281,1.0,No,2.0,1,3.0
2117,FCEQN,FCEQN-7276,1.0,NC,3.0,3,3.0
2118,FCEQN,FCEQN-6652,1.0,NC,-1.0,-1,1.0
2119,FCEQN,FCEQN-6460,1.0,NC,3.0,4,5.0
2120,FCEQN,FCEQN-6570,1.0,NC,-1.0,4,3.0
2121,FCEQN,FCEQN-7236,1.0,NC,1.0,1,5.0
2122,FCEQN,FCEQN-7024,1.0,NC,2.0,1,5.0
2123,FCEQN,FCEQN-7081,1.0,NC,1.0,4,5.0
2124,FCEQN,FCEQN-7213,1.0,NC,-1.0,4,5.0
2125,FCEQN,FCEQN-6620,1.0,NC,1.0,4,1.0
2126,FCEQN,FCEQN-6018,1.0,NC,1.0,1,3.0
2127,FCEQN,FCEQN-7127,1.0,NC,3.0,4,5.0
2128,FCEQN,FCEQN-4192,1.0,No,4.0,3,5.0
2129,FCEQN,FCEQN-6591,1.0,NC,2.0,1,5.0
2130,FCEQN,FCEQN-6814,1.0,NC,-1.0,4,7.0
2131,FCEQN,FCEQN-5487,1.0,NC,1.0,1,5.0
2132,FCEQN,FCEQN-6031,1.0,NC,1.0,-1,1.0
2133,FCEQN,FCEQN-6210,1.0,NC,-1.0,-1,1.0
2134,FCEQN,FCEQN-7122,1.0,NC,1.0,4,3.0
2135,FCEQN,FCEQN-6955,1.0,NC,2.0,4,3.0
2136,FCEQN,FCEQN-6417,1.0,NC,2.0,-1,1.0
2137,FCEQN,FCEQN-6851,1.0,NC,-1.0,1,2.0
2138,FCEQN,FCEQN-6320,1.0,NC,1.0,4,5.0
2139,FCEQN,FCEQN-2941,1.0,NC,4.0,-1,-1.0
2140,FCEQN,FCEQN-5486,1.0,NC,1.0,1,5.0
2141,FCEQN,FCEQN-7279,1.0,NC,2.0,4,5.0
2142,FCEQN,FCEQN-6612,1.0,NC,1.0,4,5.0
2143,FCEQN,FCEQN-5427,1.0,NC,2.0,4,5.0
2144,FCEQN,FCEQN-6486,1.0,NC,2.0,-1,1.0
2145,FCEQN,FCEQN-4628,1.0,Si,2.0,1,5.0
2146,FCEQN,FCEQN-4902,1.0,Si,2.0,1,3.0
2147,FCEQN,FCEQN-6123,1.0,NC,3.0,-1,1.0
2148,FCEQN,FCEQN-5277,1.0,NC,3.0,1,5.0
2149,FCEQN,FCEQN-7313,1.0,NC,-1.0,-1,-1.0
2150,FCEQN,FCEQN-7315,1.0,NC,-1.0,3,3.0
2151,FCEQN,FCEQN-7316,1.0,NC,-1.0,4,5.0
2152,FCEQN,FCEQN-7318,1.0,NC,-1.0,4,4.0
2153,FCEQN,FCEQN-7319,1.0,NC,-1.0,-1,-1.0
2154,FCEQN,FCEQN-7320,1.0,NC,-1.0,-1,1.0
2155,FCEQN,FCEQN-6136,1.0,NC,2.0,4,5.0
2156,FCEQN,FCEQN-7321,1.0,NC,-1.0,-1,1.0
2157,FCEQN,FCEQN-7322,1.0,NC,-1.0,-1,1.0
2158,FCEQN,FCEQN-7323,1.0,NC,-1.0,-1,-1.0
2159,FCEQN,FCEQN-7324,1.0,NC,-1.0,-1,-1.0
2160,FCEQN,FCEQN-6566,1.0,NC,2.0,4,5.0
2161,FCEQN,FCEQN-5299,1.0,NC,1.0,1,5.0
2162,FCEQN,FCEQN-5728,1.0,NC,1.0,1,2.0
2163,FCEQN,FCEQN-4951,1.0,No,4.0,3,5.0
2164,FCEQN,FCEQN-7327,1.0,NC,-1.0,1,5.0
2165,FCEQN,FCEQN-5798,1.0,NC,4.0,3,4.0
2166,FCEQN,FCEQN-7328,1.0,NC,-1.0,4,4.0
2167,FCEQN,FCEQN-7329,1.0,NC,-1.0,-1,-1.0
2168,FCEQN,FCEQN-6113,1.0,NC,1.0,4,5.0
2169,FCEQN,FCEQN-4956,1.0,Si,2.0,2,5.0
2170,FCEQN,FCEQN-7332,1.0,NC,-1.0,4,5.0
2171,FCEQN,FCEQN-7333,1.0,NC,-1.0,4,5.0
2172,FCEQN,FCEQN-7335,1.0,NC,-1.0,3,5.0
2173,FCEQN,FCEQN-5490,1.0,NC,4.0,1,4.0
2174,FCEQN,FCEQN-7339,1.0,NC,-1.0,-1,1.0
2175,FCEQN,FCEQN-6403,1.0,NC,1.0,1,5.0
2176,FCEQN,FCEQN-5877,1.0,NC,4.0,-1,1.0
2177,FCEQN,FCEQN-7340,1.0,NC,-1.0,-1,-1.0
2178,FCEQN,FCEQN-5287,1.0,NC,2.0,3,4.0
2179,FCEQN,FCEQN-7341,1.0,NC,-1.0,-1,-1.0
2180,FCEQN,FCEQN-7342,1.0,NC,-1.0,-1,-1.0
2181,FCEQN,FCEQN-7343,1.0,NC,-1.0,-1,1.0
2182,FCEQN,FCEQN-7345,1.0,NC,-1.0,-1,1.0
2183,FCEQN,FCEQN-7347,1.0,NC,-1.0,-1,-1.0
2184,FCEQN,FCEQN-7348,1.0,NC,-1.0,-1,-1.0
2185,FCEQN,FCEQN-7350,1.0,NC,-1.0,-1,-1.0
2186,FCEQN,FCEQN-7351,1.0,NC,-1.0,-1,-1.0
2187,FCEQN,FCEQN-7354,1.0,NC,-1.0,-1,-1.0
2188,FCEQN,FCEQN-7355,1.0,NC,-1.0,-1,7.0
2189,FCEQN,FCEQN-7356,1.0,NC,-1.0,-1,-1.0
2190,FCEQN,FCEQN-7357,1.0,NC,-1.0,-1,-1.0
2191,FCEQN,FCEQN-7359,1.0,NC,-1.0,-1,-1.0
2192,FCEQN,FCEQN-7360,1.0,NC,-1.0,-1,1.0
2193,FCEQN,FCEQN-7362,1.0,NC,-1.0,-1,-1.0
2194,FCEQN,FCEQN-7363,1.0,NC,-1.0,-1,1.0
2195,FCEQN,FCEQN-7366,1.0,NC,-1.0,-1,-1.0
2196,FCEQN,FCEQN-7368,1.0,NC,-1.0,-1,1.0
2197,FCEQN,FCEQN-7370,1.0,NC,-1.0,-1,-1.0
2198,FCEQN,FCEQN-7371,1.0,NC,-1.0,-1,-1.0
2199,FCEQN,FCEQN-7373,1.0,NC,-1.0,4,5.0
2200,FCEQN,FCEQN-7375,1.0,NC,-1.0,-1,-1.0
2201,FCEQN,FCEQN-7377,1.0,NC,-1.0,-1,-1.0
2202,FCEQN,FCEQN-7378,1.0,NC,-1.0,-1,7.0
2203,FCEQN,FCEQN-7379,1.0,NC,-1.0,-1,-1.0
2204,FCEQN,FCEQN-7381,1.0,NC,-1.0,-1,-1.0
2205,FCEQN,FCEQN-7382,1.0,NC,-1.0,-1,-1.0
2206,FCEQN,FCEQN-7383,1.0,NC,-1.0,-1,7.0
2207,FCEQN,FCEQN-7386,1.0,NC,-1.0,-1,7.0
2208,FCEQN,FCEQN-7387,1.0,NC,-1.0,-1,7.0
2209,FCEQN,FCEQN-7388,1.0,NC,-1.0,-1,-1.0
2210,FCEQN,FCEQN-7389,1.0,NC,-1.0,-1,-1.0
2211,FCEQN,FCEQN-7390,1.0,NC,-1.0,-1,7.0
2212,FCEQN,FCEQN-7391,1.0,NC,-1.0,-1,-1.0
2213,FCEQN,FCEQN-7392,1.0,NC,-1.0,-1,-1.0
2214,FCEQN,FCEQN-7393,1.0,NC,-1.0,-1,7.0
2215,FCEQN,FCEQN-7395,1.0,NC,-1.0,-1,7.0
2216,FCEQN,FCEQN-7396,1.0,NC,-1.0,-1,7.0
2217,FCEQN,FCEQN-7401,1.0,NC,-1.0,-1,-1.0
2218,FCEQN,FCEQN-7403,1.0,NC,-1.0,-1,-1.0
2219,FCEQN,FCEQN-7404,1.0,NC,-1.0,-1,-1.0
2220,FCEQN,FCEQN-7405,1.0,NC,-1.0,-1,1.0
2221,FCEQN,FCEQN-7406,1.0,NC,-1.0,-1,-1.0
2222,FCEQN,FCEQN-7407,1.0,NC,-1.0,-1,-1.0
2223,FCEQN,FCEQN-7408,1.0,NC,-1.0,-1,1.0
2224,FCEQN,FCEQN-7409,1.0,NC,-1.0,-1,-1.0
2225,FCEQN,FCEQN-7410,1.0,NC,-1.0,-1,-1.0
2226,FCEQN,FCEQN-7411,1.0,NC,-1.0,4,5.0
2227,FCEQN,FCEQN-7413,1.0,NC,-1.0,-1,-1.0
2228,FCEQN,FCEQN-7414,1.0,NC,-1.0,-1,-1.0
2229,FCEQN,FCEQN-7415,1.0,NC,-1.0,-1,-1.0
2230,FCEQN,FCEQN-7416,1.0,NC,-1.0,1,2.0
2231,FCEQN,FCEQN-7417,1.0,NC,-1.0,-1,-1.0
2232,FCEQN,FCEQN-7419,1.0,NC,-1.0,-1,-1.0
2233,FCEQN,FCEQN-7420,1.0,NC,-1.0,4,7.0
2234,FCEQN,FCEQN-7425,1.0,NC,-1.0,-1,-1.0
2235,FCEQN,FCEQN-7426,1.0,NC,-1.0,4,3.0
2236,FCEQN,FCEQN-7430,1.0,NC,-1.0,-1,-1.0
2237,FCEQN,FCEQN-7431,1.0,NC,-1.0,-1,-1.0
2238,FCEQN,FCEQN-7432,1.0,NC,-1.0,-1,1.0
2239,FCEQN,FCEQN-7433,1.0,NC,-1.0,-1,-1.0
2240,FCEQN,FCEQN-7440,1.0,NC,-1.0,-1,1.0
2241,FCEQN,FCEQN-7442,1.0,NC,-1.0,-1,1.0
2242,FCEQN,FCEQN-7446,1.0,NC,-1.0,-1,-1.0
2243,FCEQN,FCEQN-7448,1.0,NC,-1.0,-1,-1.0
2244,FCEQN,FCEQN-7449,1.0,NC,-1.0,-1,1.0
2245,FCEQN,FCEQN-7450,1.0,NC,-1.0,-1,-1.0
2246,FCEQN,FCEQN-7452,1.0,NC,-1.0,-1,-1.0
2247,FCEQN,FCEQN-7453,1.0,NC,-1.0,1,5.0
2248,FCEQN,FCEQN-7455,1.0,NC,-1.0,-1,-1.0
2249,FCEQN,FCEQN-7459,1.0,NC,-1.0,-1,-1.0
2250,FCEQN,FCEQN-7460,1.0,NC,-1.0,4,3.0
2251,FCEQN,FCEQN-7462,1.0,NC,-1.0,-1,7.0
2252,FCEQN,FCEQN-5325,1.0,NC,2.0,1,5.0
2253,FCEQN,FCEQN-7464,1.0,NC,-1.0,-1,-1.0
2254,FCEQN,FCEQN-7465,1.0,NC,-1.0,-1,-1.0
2255,FCEQN,FCEQN-7466,1.0,NC,-1.0,4,5.0
2256,FCEQN,FCEQN-7470,1.0,NC,-1.0,1,7.0
2257,FCEQN,FCEQN-5159,1.0,NC,4.0,1,5.0
2258,FCEQN,FCEQN-7471,1.0,NC,-1.0,1,5.0
2259,FCEQN,FCEQN-7472,1.0,NC,-1.0,-1,-1.0
2260,FCEQN,FCEQN-6208,1.0,NC,1.0,1,2.0
2261,FCEQN,FCEQN-7474,1.0,NC,-1.0,-1,-1.0
2262,FCEQN,FCEQN-7475,1.0,NC,-1.0,-1,1.0
2263,FCEQN,FCEQN-7476,1.0,NC,-1.0,-1,1.0
2264,FCEQN,FCEQN-5025,1.0,No,2.0,-1,5.0
2265,FCEQN,FCEQN-5654,2.0,NC,4.0,3,5.0
2266,FCEQN,FCEQN-7479,1.0,NC,-1.0,-1,-1.0
2267,FCEQN,FCEQN-7480,1.0,NC,-1.0,-1,-1.0
2268,FCEQN,FCEQN-7481,1.0,NC,-1.0,-1,1.0
2269,FCEQN,FCEQN-7482,1.0,NC,-1.0,-1,1.0
2270,FCEQN,FCEQN-7483,1.0,NC,-1.0,-1,-1.0
2271,FCEQN,FCEQN-7484,1.0,NC,-1.0,-1,-1.0
2272,FCEQN,FCEQN-7488,1.0,NC,-1.0,-1,-1.0
2273,FCEQN,FCEQN-5700,1.0,NC,4.0,1,3.0
2274,FCEQN,FCEQN-7490,1.0,NC,-1.0,3,5.0
2275,FCEQN,FCEQN-7491,1.0,NC,-1.0,1,7.0
2276,FCEQN,FCEQN-7492,1.0,NC,-1.0,-1,-1.0
2277,FCEQN,FCEQN-2309,1.0,No,1.0,-1,5.0
2278,FCEQN,FCEQN-7495,1.0,NC,-1.0,-1,-1.0
2279,FCEQN,FCEQN-3793,1.0,NC,4.0,-1,-1.0
2280,FCEQN,FCEQN-7497,1.0,NC,-1.0,-1,-1.0
2281,FCEQN,FCEQN-5540,1.0,NC,4.0,1,5.0
2282,FCEQN,FCEQN-7498,1.0,NC,-1.0,-1,-1.0
2283,FCEQN,FCEQN-7499,1.0,NC,-1.0,-1,-1.0
2284,FCEQN,FCEQN-7501,1.0,NC,-1.0,1,3.0
2285,FCEQN,FCEQN-7502,1.0,NC,-1.0,-1,-1.0
2286,FCEQN,FCEQN-7503,1.0,NC,-1.0,-1,-1.0
2287,FCEQN,FCEQN-7506,1.0,NC,-1.0,3,3.0
2288,FCEQN,FCEQN-7508,1.0,NC,-1.0,-1,1.0
2289,FCEQN,FCEQN-4851,1.0,No,2.0,3,5.0
2290,FCEQN,FCEQN-7509,1.0,NC,-1.0,-1,-1.0
2291,FCEQN,FCEQN-7510,1.0,NC,-1.0,-1,-1.0
2292,FCEQN,FCEQN-7511,1.0,NC,-1.0,-1,1.0
2293,FCEQN,FCEQN-7514,1.0,NC,-1.0,-1,1.0
2294,FCEQN,FCEQN-7515,1.0,NC,-1.0,-1,-1.0
2295,FCEQN,FCEQN-7516,1.0,NC,-1.0,-1,-1.0
2296,FCEQN,FCEQN-7517,1.0,NC,-1.0,-1,-1.0
2297,FCEQN,FCEQN-7522,1.0,NC,-1.0,-1,-1.0
2298,FCEQN,FCEQN-7524,1.0,NC,-1.0,-1,7.0
2299,FCEQN,FCEQN-7525,1.0,NC,-1.0,-1,-1.0
2300,FCEQN,FCEQN-7526,1.0,NC,-1.0,-1,-1.0
2301,FCEQN,FCEQN-7527,1.0,NC,-1.0,-1,-1.0
2302,FCEQN,FCEQN-7528,1.0,NC,-1.0,-1,7.0
2303,FCEQN,FCEQN-7532,1.0,NC,-1.0,-1,-1.0
2304,FCEQN,FCEQN-7533,1.0,NC,-1.0,1,5.0
2305,FCEQN,FCEQN-7534,1.0,NC,-1.0,-1,-1.0
2306,FCEQN,FCEQN-7536,1.0,NC,-1.0,-1,-1.0
2307,FCEQN,FCEQN-7537,1.0,NC,-1.0,-1,-1.0
2308,FCEQN,FCEQN-7540,1.0,NC,-1.0,-1,-1.0
2309,FCEQN,FCEQN-7542,1.0,NC,-1.0,4,7.0
2310,FCEQN,FCEQN-7543,1.0,NC,-1.0,-1,-1.0
2311,FCEQN,FCEQN-7546,1.0,NC,-1.0,3,3.0
2312,FCEQN,FCEQN-7550,1.0,NC,-1.0,-1,-1.0
2313,FCEQN,FCEQN-7551,1.0,NC,-1.0,-1,-1.0
2314,FCEQN,FCEQN-7553,1.0,NC,-1.0,-1,1.0
2315,FCEQN,FCEQN-7554,1.0,NC,-1.0,-1,-1.0
2316,FCEQN,FCEQN-7557,1.0,NC,-1.0,-1,-1.0
2317,FCEQN,FCEQN-6227,1.0,NC,1.0,4,5.0
2318,FCEQN,FCEQN-7558,1.0,NC,-1.0,-1,-1.0
2319,FCEQN,FCEQN-7559,1.0,NC,-1.0,-1,-1.0
2320,FCEQN,FCEQN-6104,1.0,NC,2.0,4,3.0
2321,FCEQN,FCEQN-7560,1.0,NC,-1.0,-1,-1.0
2322,FCEQN,FCEQN-7561,1.0,NC,-1.0,-1,-1.0
2323,FCEQN,FCEQN-7562,1.0,NC,-1.0,-1,-1.0
2324,FCEQN,FCEQN-7564,1.0,NC,-1.0,-1,1.0
2325,FCEQN,FCEQN-7565,1.0,NC,-1.0,-1,1.0
